Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Skechers,ARCHFITGLIDE-STEP-HIGHLIGHTER,MEN'S,3,"6,374.00","['7', '8', '9', '10', '11', '12']",6,BBBBLACK,232321-BLK,22,4.1,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Performance Outsole delivers enhanced","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step®. This lace-up features an athletic mesh and synthetic upper with a removable Arch Fit® insole, Glide-Step® geometric cushioned midsole and durable Goodyear® Performance Outsole."
Skechers,ARCHFITGLIDE-STEP-HIGHLIGHTER,MEN'S,3,"8,499.00","['7', '12']",2,OOLIVE,232321-OLV,22,4.1,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Performance Outsole delivers enhanced","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step®. This lace-up features an athletic mesh and synthetic upper with a removable Arch Fit® insole, Glide-Step® geometric cushioned midsole and durable Goodyear® Performance Outsole."
Skechers,ZINGER - MANZANILLA,MEN'S,1,"6,374.00",['9'],1,WHITE/RED/NAVY,237350-WRNV,3,2.7,Skechers Air-Cooled Memory Foam® insole,Step out with retro vibes and classic style in Skechers Zinger - Manzanilla. This lace-up jogger style features a leather and suede upper with a cushioned Skechers Air-Cooled Memory Foam® insole.
Skechers,ROVER X,MEN'S,2,"6,749.00","['7', '8', '9', '11']",4,NATURAL/BLACK,237482-NTBK,1,5,Skechers Air-Cooled Memory Foam® cushioned comfort insole,"Upgrade to comfortable on-trend street style in the Rover X. This lace-up fashion style features a leather, mesh and synthetic upper with a cushioned comfort Skechers Air-Cooled Memory Foam® insole."
Skechers,ROVER X,MEN'S,2,"6,749.00","['7', '8', '9', '10', '11']",5,BLACK/WHITE,237482-BKW,1,5,Skechers Air-Cooled Memory Foam® cushioned comfort insole,"Upgrade to comfortable on-trend street style in the Rover X. This lace-up fashion style features a leather, mesh and synthetic upper with a cushioned comfort Skechers Air-Cooled Memory Foam® insole."
Skechers,GO WALK HYPER BURST,MEN'S,2,"6,749.00",['12'],1,CHOCOLATE/BLUE,216189-CHBL,7,4.9,"HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight running experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Crafted with 100% vegan materials
Breathable athletic air mesh upper with adjustable lace-up front
Machine washable
1 1/4-inch heel
Skechers® logo detail","Keep your walk energized, cool and comfortable wearing Skechers GO WALK Hyper Burst® - Savitar. This athletic slip-on features a breathalble air mesh fabric upper with a Skechers Air-Cooled Goga Mat™ comfort insole and HYPER BURST® cushioning."
Skechers,GO WALK HYPER BURST,MEN'S,2,"6,749.00","['7', '10', '11', '12']",4,BLACK/WHITE/RED,216189-BKWR,7,4.9,"HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight running experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Crafted with 100% vegan materials
Breathable athletic air mesh upper with adjustable lace-up front
Machine washable
1 1/4-inch heel
Skechers® logo detail","Keep your walk energized, cool and comfortable wearing Skechers GO WALK Hyper Burst® - Savitar. This athletic slip-on features a breathalble air mesh fabric upper with a Skechers Air-Cooled Goga Mat™ comfort insole and HYPER BURST® cushioning."
Skechers,MAX PROTECT SPORT - SAFEGUARD,MEN'S,4,"5,999.00","['7', '8', '9', '10', '11', '12']",6,LIME/BLACK,232661-LMBK,NA,NA,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials","Modern sporty style and well-cushioned midsole protection combine in Skechers Max Protect Sport - Safeguard. This vegan lace-up features a mesh and synthetic upper with a translucent heel cup, and a cushioned Skechers Air-Cooled Memory Foam® insole."
Skechers,MAX PROTECT SPORT - SAFEGUARD,MEN'S,4,"7,999.00","['7', '8', '9', '10', '11', '12']",6,TEAL,232661-TEAL,NA,NA,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials","Modern sporty style and well-cushioned midsole protection combine in Skechers Max Protect Sport - Safeguard. This vegan lace-up features a mesh and synthetic upper with a translucent heel cup, and a cushioned Skechers Air-Cooled Memory Foam® insole."
Skechers,MAX PROTECT SPORT - SAFEGUARD,MEN'S,4,"7,999.00",[],0,GREY,232661-GRY,NA,NA,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials","Modern sporty style and well-cushioned midsole protection combine in Skechers Max Protect Sport - Safeguard. This vegan lace-up features a mesh and synthetic upper with a translucent heel cup, and a cushioned Skechers Air-Cooled Memory Foam® insole."
Skechers,GO WALK ARCH FIT - SKY VAULT,MEN'S,5,"5,999.00","['7', '12']",2,OOLIVE,216123-OLV,NA,0.0,"Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable","Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable."
Skechers,GO WALK ARCH FIT - SKY VAULT,MEN'S,5,"6,749.00",[],0,BBLACK,216123-BBK,NA,0.0,"Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable","Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable."
Skechers,GO WALK ARCH FIT - SKY VAULT,MEN'S,5,"6,749.00","['7', '9', '10', '11', '12']",5,NNNAVY,216123-NVY,NA,NA,"Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable","Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable."
Skechers,GO WALK ARCH FIT - SKY VAULT,MEN'S,5,"5,999.00","['7', '10', '12']",3,GREY,216123-GRY,NA,0.0,"Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable","Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable."
Skechers,MAX PROTECT SPORT - BREAM,MEN'S,2,"5,999.00","['7', '8', '9', '10', '11', '12']",6,BLUE/ORANGE,232664-BLOR,4,5,"Skechers Air-Cooled Memory Foam(R) cushioned comfort insole
Crafted with 100% vegan materials",Stride with athletic comfort and style Skechers Max Protect Sport - Bream. This lace-up features an engineered mesh and synthetic upper with a cushioned Skechers Air-Cooled Memory Foam(R) insole.
Skechers,MAX PROTECT SPORT - BREAM,MEN'S,2,"5,999.00","['7', '8', '10', '11', '12']",5,BLACK/LIME,232664-BKLM,4,5,"Skechers Air-Cooled Memory Foam(R) cushioned comfort insole
Crafted with 100% vegan materials",Stride with athletic comfort and style Skechers Max Protect Sport - Bream. This lace-up features an engineered mesh and synthetic upper with a cushioned Skechers Air-Cooled Memory Foam(R) insole.
Skechers,TERRABITE - TRAILBORN,MEN'S,2,"5,249.00","['7', '8', '10', '11', '12']",5,NNNAVY,237259-NVY,7,4.4,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Water-repellent","Explore the trails in style and comfort with Skechers Terrabite - Trailborn. This lace-up trail outdoor design features a water-repellent leather, synthetic and mesh upper with a Skechers Air-Cooled Memory Foam® insole."
Skechers,TERRABITE - TRAILBORN,MEN'S,2,"5,249.00","['7', '8', '9', '11', '12']",5,NAVY/LIME,237259-NVLM,7,4.4,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Water-repellent","Explore the trails in style and comfort with Skechers Terrabite - Trailborn. This lace-up trail outdoor design features a water-repellent leather, synthetic and mesh upper with a Skechers Air-Cooled Memory Foam® insole."
Skechers,GLIDE-STEP FLEX,MEN'S,3,"5,999.00","['7', '12']",2,NNNAVY,232325-NVY,NA,NA,"Glide-Step® geometric midsole designed to provide natural momentum with every step
Skechers Memory Foam™ Gel-Infused comfort insole
Stretch Fit® slip-on design for sock-like comfort
Goodyear® Performance Outsole delivers enhanced traction, stability and durability","Stride with total comfort and ease in Skechers Glide-Step® Flex. This slip-on features a Stretch Fit® engineered mesh upper with a Skechers Memory Foam™ Gel-Infused insole, lightweight Glide-Step® midsole and a durable Goodyear Rubber® Performance Outsole."
Skechers,GLIDE-STEP FLEX,MEN'S,3,"7,999.00",[],0,CCHARCOAL,232325-CHAR,59,4.7,"Glide-Step® geometric midsole designed to provide natural momentum with every step
Skechers Memory Foam™ Gel-Infused comfort insole
Stretch Fit® slip-on design for sock-like comfort
Goodyear® Performance Outsole delivers enhanced traction, stability and durability","Stride with total comfort and ease in Skechers Glide-Step® Flex. This slip-on features a Stretch Fit® engineered mesh upper with a Skechers Memory Foam™ Gel-Infused insole, lightweight Glide-Step® midsole and a durable Goodyear Rubber® Performance Outsole."
Skechers,LANDER S-REMIX,MEN'S,3,"6,749.00","['7', '8', '9', '10', '12']",5,MMULTI,237486-MULT,1,5,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole delivers enhanced traction, stability and durability","Experience chunky, cool style in Skechers Lander S - Remix. This lace-up features a mixed leather and mesh upper with a Skechers Air-Cooled Memory Foam® cushioned comfort insole, plus a Goodyear® Performance Outsole."
Skechers,LANDER S-REMIX,MEN'S,3,"7,999.00",[],0,WHITE YELLOW,237486-WYL,1,5,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole delivers enhanced traction, stability and durability","Experience chunky, cool style in Skechers Lander S - Remix. This lace-up features a mixed leather and mesh upper with a Skechers Air-Cooled Memory Foam® cushioned comfort insole, plus a Goodyear® Performance Outsole."
Skechers,MAX CUSHIONING DELTA,MEN'S,3,"7,124.00","['8', '9', '10', '11', '12']",5,LIME,220351-LIME,25,4.7,"Breathable athletic engineered mesh fabric and synthetic upper
Lace up and tie front for adjustable comfort
Flexible traction outsole with padded heel for added stability
SkechersÂ® logo detail
Skechers Max Cushioning Eliteâ„¢ design for exceptional comfort and support
Skechers Air-Cooled Goga Matâ„¢ breathable insole with high-rebound cushioning","Run, walk and work out in total comfort with the Skechers Max Cushioning Deltaâ„¢. This lace up athletic sneaker features an engineered mesh fabric and synthetic upper with a ULTRA GOÂ® cushioned platform."
